Hostname,LocalIP,HostType,OSVersion,MachineDomain,OU,SiteName,Product,CVE ID,CVE Description,Status,Severity,Created Date,Closed Date,Closed Dwell Time,Base Score,CVSS Version,Vector,Vendor Advisory,References,Recommended Remediations,Remediation Details,Remediation Links,Group Names,Tags,Host ID,Exploit status value,Exploit status label,Platform,Vulnerable Product Versions,Closed Product Versions,RemediationLevel
RISE-TFS2018,142.103.33.3,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-26868,Windows Graphics Component Elevation of Privilege Vulnerability,open,HIGH,2021-03-10T10:52:54Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-26868,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,32674752b56b4dbc8e645e8c55039407,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-PRPDEVSQL,10.7.144.148,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:41:36Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",a7a3547b08184d4bae22e8edd11c6d99,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-PRPDEVSQL,10.7.144.148,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31956,Windows NTFS Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T15:53:31Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31956,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",a7a3547b08184d4bae22e8edd11c6d99,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-PRPDEVSQL,10.7.144.148,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Internet Explorer,CVE-2021-26419,Scripting Engine Memory Corruption Vulnerability,open,HIGH,2021-05-12T15:22:46Z,,0,7.5,3.0,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-26419,http://packetstormsecurity.com/files/162570/Internet-Explorer-jscript9.dll-Memory-Corruption.html,Update Microsoft Internet Explorer,Install patch for Microsoft Internet Explorer 11 on Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",a7a3547b08184d4bae22e8edd11c6d99,90,Actively used (critical),Windows,Internet Explorer 11.0.14393.2007,,O
RISE-PRPDEVSQL,10.7.144.148,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T20:01:39Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",a7a3547b08184d4bae22e8edd11c6d99,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-PRPDEVSQL,10.7.144.148,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:41:36Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",a7a3547b08184d4bae22e8edd11c6d99,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-PRPDEVSQL,10.7.144.148,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-1675,Windows Print Spooler Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T15:53:31Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-1675,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",a7a3547b08184d4bae22e8edd11c6d99,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-PRPDEVSQL,10.7.144.148,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33742,Windows MSHTML Platform Remote Code Execution Vulnerability,open,HIGH,2021-06-09T15:53:31Z,,0,7.5,3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33742,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",a7a3547b08184d4bae22e8edd11c6d99,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-PRPDEVSQL,10.7.144.148,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Internet Explorer,CVE-2021-26411,Internet Explorer Memory Corruption Vulnerability,open,HIGH,2021-03-10T10:52:56Z,,0,7.5,3.0,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-26411,,Update Microsoft Internet Explorer,Install patch for Microsoft Internet Explorer 11 on Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",a7a3547b08184d4bae22e8edd11c6d99,90,Actively used (critical),Windows,Internet Explorer 11.0.14393.2007,,O
RISE-PRPDEVSQL,10.7.144.148,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-26868,Windows Graphics Component Elevation of Privilege Vulnerability,open,HIGH,2021-03-10T10:52:56Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-26868,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",a7a3547b08184d4bae22e8edd11c6d99,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPT2NDDEV,142.103.33.9,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:40:14Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,25838f415a4245e996229a5ad05dde37,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPT2NDDEV,142.103.33.9,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31956,Windows NTFS Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T16:22:26Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31956,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,25838f415a4245e996229a5ad05dde37,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPT2NDDEV,142.103.33.9,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33742,Windows MSHTML Platform Remote Code Execution Vulnerability,open,HIGH,2021-06-09T16:22:26Z,,0,7.5,3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33742,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,25838f415a4245e996229a5ad05dde37,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPT2NDDEV,142.103.33.9,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-1675,Windows Print Spooler Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T16:22:26Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-1675,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,25838f415a4245e996229a5ad05dde37,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPT2NDDEV,142.103.33.9,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T19:29:48Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,25838f415a4245e996229a5ad05dde37,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPT2NDDEV,142.103.33.9,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:40:14Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,25838f415a4245e996229a5ad05dde37,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-EXRDEVSQL,10.7.144.73,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:58:05Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",33984c89f9254ea1b92dbbf1265f6896,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-EXRDEVSQL,10.7.144.73,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T19:00:26Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",33984c89f9254ea1b92dbbf1265f6896,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-EXRDEVSQL,10.7.144.73,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:58:05Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",33984c89f9254ea1b92dbbf1265f6896,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-SSRSDEVAPP,10.7.136.27,Server,Windows Server 2016,ead.ubc.ca,"SSRS Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33742,Windows MSHTML Platform Remote Code Execution Vulnerability,open,HIGH,2021-06-09T15:31:38Z,,0,7.5,3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33742,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12d185d0e5ec47d68ee95ba7542af17e,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-SSRSDEVAPP,10.7.136.27,Server,Windows Server 2016,ead.ubc.ca,"SSRS Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:48:49Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12d185d0e5ec47d68ee95ba7542af17e,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-SSRSDEVAPP,10.7.136.27,Server,Windows Server 2016,ead.ubc.ca,"SSRS Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31956,Windows NTFS Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T15:31:38Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31956,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12d185d0e5ec47d68ee95ba7542af17e,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-SSRSDEVAPP,10.7.136.27,Server,Windows Server 2016,ead.ubc.ca,"SSRS Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-1675,Windows Print Spooler Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T15:31:38Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-1675,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12d185d0e5ec47d68ee95ba7542af17e,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-SSRSDEVAPP,10.7.136.27,Server,Windows Server 2016,ead.ubc.ca,"SSRS Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:48:49Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12d185d0e5ec47d68ee95ba7542af17e,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-SSRSDEVAPP,10.7.136.27,Server,Windows Server 2016,ead.ubc.ca,"SSRS Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T19:47:00Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12d185d0e5ec47d68ee95ba7542af17e,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-HCPVERFAPP,142.103.33.2,Server,Windows Server 2012 R2,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:41:37Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,FalconGroupingTags/RISe,f1b3c1eecbdf465185e5306dbd21cbda,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-HCPVERFAPP,142.103.33.2,Server,Windows Server 2012 R2,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T20:01:39Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,FalconGroupingTags/RISe,f1b3c1eecbdf465185e5306dbd21cbda,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-HCPVERFAPP,142.103.33.2,Server,Windows Server 2012 R2,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:41:37Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,FalconGroupingTags/RISe,f1b3c1eecbdf465185e5306dbd21cbda,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
